MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA10,DistID,DistName,MAZ_X,MAZ_Y
10487,369,1,San Francisco,075,012902,07502,2,Richmond District,-122.42672930311745,37.79963649218946
10488,436,1,San Francisco,075,013000,07502,2,Richmond District,-122.42635285919013,37.79777177745518
10489,345,1,San Francisco,075,010200,07502,1,Downtown SF,-122.42082155037696,37.803747726333675
10490,342,1,San Francisco,075,010200,07502,1,Downtown SF,-122.42387036700401,37.801910207661145
10493,465,1,San Francisco,075,013500,07502,2,Richmond District,-122.43000292149631,37.79079501499672
10494,375,1,San Francisco,075,013102,07502,2,Richmond District,-122.42724751531125,37.793852155295255
10496,465,1,San Francisco,075,013500,07502,2,Richmond District,-122.42982164990768,37.78989212407226
10498,374,1,San Francisco,075,013102,07502,2,Richmond District,-122.42817617445326,37.79010071280017
10499,470,1,San Francisco,075,015200,07501,2,Richmond District,-122.42798420635934,37.78915979044828
10501,372,1,San Francisco,075,013101,07502,2,Richmond District,-122.425603778106,37.79406204114683
10503,390,1,San Francisco,075,011000,07502,1,Downtown SF,-122.41920931979061,37.795834831824116
10504,49,1,San Francisco,075,021100,07504,3,Mission District,-122.4308781897898,37.75269269944642
10507,49,1,San Francisco,075,021100,07504,3,Mission District,-122.43080300166683,37.75189897629303
10508,58,1,San Francisco,075,021400,07504,3,Mission District,-122.4304103250572,37.74789716744811
10509,57,1,San Francisco,075,021400,07504,3,Mission District,-122.42902298411944,37.750801322831514
10512,565,1,San Francisco,075,017601,07503,1,Downtown SF,-122.41733131822316,37.77546008294576
10514,599,1,San Francisco,075,017802,07503,1,Downtown SF,-122.40844842995124,37.77503976012997
10515,572,1,San Francisco,075,018000,07503,1,Downtown SF,-122.40903578374277,37.772569865349475
10517,27,1,San Francisco,075,061500,07503,1,Downtown SF,-122.39685373789764,37.784782367972056
10518,148,1,San Francisco,075,025300,07504,3,Mission District,-122.41836181563458,37.74503377306405
10519,154,1,San Francisco,075,025403,07504,3,Mission District,-122.4159310620818,37.734074130922885
10520,98,1,San Francisco,075,023001,07507,3,Mission District,-122.40630167342967,37.737289661906814
10523,256,1,San Francisco,075,047600,07501,2,Richmond District,-122.47877643760908,37.77943075545587
10524,260,1,San Francisco,075,047702,07501,2,Richmond District,-122.47957330943626,37.77558938230448
10525,258,1,San Francisco,075,047600,07501,2,Richmond District,-122.47850276252147,37.77563814433857
10526,259,1,San Francisco,075,047600,07501,2,Richmond District,-122.47729771217858,37.77382106635861
10527,222,1,San Francisco,075,040200,07501,2,Richmond District,-122.47024204392397,37.78174507657948
10528,254,1,San Francisco,075,045200,07501,2,Richmond District,-122.46996430973688,37.777895381331234
10529,253,1,San Francisco,075,045200,07501,2,Richmond District,-122.47113531467487,37.775973432005244
10530,491,1,San Francisco,075,032601,07505,4,Sunset District,-122.4817497151869,37.76055390671817
10532,479,1,San Francisco,075,015500,07501,2,Richmond District,-122.43564327747949,37.78530604391268
10535,368,1,San Francisco,075,012901,07502,2,Richmond District,-122.42912735904846,37.80315477749041
10536,369,1,San Francisco,075,012902,07502,2,Richmond District,-122.43185603809137,37.79995252721008
10538,435,1,San Francisco,075,013000,07502,2,Richmond District,-122.42964222249226,37.79735395624377
10539,54,1,San Francisco,075,021200,07504,3,Mission District,-122.44199665242411,37.751898746356154
10540,11,1,San Francisco,075,020600,07504,3,Mission District,-122.43356220775885,37.757352196699216
10541,49,1,San Francisco,075,021100,07504,3,Mission District,-122.43309349999998,37.7525585
10542,65,1,San Francisco,075,021600,07504,3,Mission District,-122.43461266121237,37.745216664539704
10543,68,1,San Francisco,075,021700,07506,3,Mission District,-122.43620242953845,37.73543575038686
10544,65,1,San Francisco,075,021600,07504,3,Mission District,-122.43452410455453,37.744427947984256
10546,645,1,San Francisco,075,030700,07506,3,Mission District,-122.44038887168497,37.733700227734715
10547,40,1,San Francisco,075,021700,07506,3,Mission District,-122.43682854670371,37.73757946477002
10549,129,1,San Francisco,075,031100,07506,3,Mission District,-122.4356352915216,37.73312046618989
10551,50,1,San Francisco,075,021100,07504,3,Mission District,-122.4289644665723,37.756024941762284
10552,84,1,San Francisco,075,022600,07503,3,Mission District,-122.39050841081685,37.76100048557778
10553,84,1,San Francisco,075,022600,07503,3,Mission District,-122.38835314097565,37.763712531643186
10554,84,1,San Francisco,075,022600,07503,3,Mission District,-122.38870665533028,37.762409677650645
10555,84,1,San Francisco,075,022600,07503,3,Mission District,-122.38815890490626,37.76115866078109
10564,7,1,San Francisco,075,020300,07504,3,Mission District,-122.43382435082957,37.763134492919846
10566,561,1,San Francisco,075,017700,07503,3,Mission District,-122.41616969329475,37.77042590120137
10567,16,1,San Francisco,075,020700,07504,3,Mission District,-122.42465160975178,37.758698508869706
10572,562,1,San Francisco,075,020100,07504,3,Mission District,-122.41882173391662,37.770374462414885
10573,5,1,San Francisco,075,020300,07504,3,Mission District,-122.4273846675684,37.76829042779107
10575,573,1,San Francisco,075,061400,07503,3,Mission District,-122.40278285986575,37.753855651638816
10576,609,1,San Francisco,075,022802,07503,3,Mission District,-122.40732363579345,37.7585414808549
10581,583,1,San Francisco,075,980900,07507,3,Mission District,-122.38816528018009,37.75088290245521
10582,613,1,San Francisco,075,022600,07503,3,Mission District,-122.3883700267129,37.75344777268455
10585,269,1,San Francisco,075,047902,07501,2,Richmond District,-122.50341594825048,37.77829954244978
10586,261,1,San Francisco,075,047902,07501,2,Richmond District,-122.50020224925368,37.77846023916427
10587,547,1,San Francisco,075,047802,07501,2,Richmond District,-122.49806032598957,37.77854443701822
10590,44,1,San Francisco,075,023103,07507,3,Mission District,-122.38130378022068,37.72898590987542
10593,168,1,San Francisco,075,033100,07506,4,Sunset District,-122.49308623544883,37.733576456179094
10594,473,1,San Francisco,075,015400,07501,2,Richmond District,-122.4439114755652,37.78425646167587
10595,439,1,San Francisco,075,013200,07502,2,Richmond District,-122.43565056493485,37.79370198781706
10596,433,1,San Francisco,075,013000,07502,2,Richmond District,-122.43457422244417,37.79672795629805
10597,471,1,San Francisco,075,015300,07501,2,Richmond District,-122.43747594496504,37.78602991262276
10598,468,1,San Francisco,075,015200,07501,2,Richmond District,-122.43437652087653,37.787380737876035
10600,343,1,San Francisco,075,010200,07502,1,Downtown SF,-122.42424297677744,37.803773575512274
10601,370,1,San Francisco,075,012902,07502,2,Richmond District,-122.4307626679017,37.8029369171298
10602,370,1,San Francisco,075,012902,07502,2,Richmond District,-122.43058300602272,37.802014401428224
10604,66,1,San Francisco,075,021600,07504,3,Mission District,-122.43908956731556,37.74579833894498
10605,54,1,San Francisco,075,021200,07504,3,Mission District,-122.43958226141953,37.75136321717496
10606,54,1,San Francisco,075,021200,07504,3,Mission District,-122.43750272006176,37.752294150716615
10607,55,1,San Francisco,075,021300,07504,3,Mission District,-122.43491917747528,37.748429329647564
10608,55,1,San Francisco,075,021300,07504,3,Mission District,-122.43499613330764,37.74922879614468
10609,59,1,San Francisco,075,021400,07504,3,Mission District,-122.43278380973017,37.749362562501716
10610,65,1,San Francisco,075,021600,07504,3,Mission District,-122.43688231118647,37.745897773581994
10611,59,1,San Francisco,075,021400,07504,3,Mission District,-122.4327054057365,37.748562175797
10612,66,1,San Francisco,075,021600,07504,3,Mission District,-122.43717393007653,37.74404392383304
10613,646,1,San Francisco,075,021600,07504,3,Mission District,-122.44223284539683,37.744821763629055
10614,40,1,San Francisco,075,021700,07506,3,Mission District,-122.43376323080888,37.74050280684308
10627,492,1,San Francisco,075,032602,07505,4,Sunset District,-122.48523081291559,37.76417301718971
10628,282,1,San Francisco,075,030301,07505,4,Sunset District,-122.47282847480867,37.75702353914123
10632,12,1,San Francisco,075,020600,07504,3,Mission District,-122.42914833782922,37.75760054915412
10635,12,1,San Francisco,075,020600,07504,3,Mission District,-122.42674941248646,37.75696452014897
10637,16,1,San Francisco,075,020700,07504,3,Mission District,-122.42449323927134,37.757100658949355
10642,98,1,San Francisco,075,023001,07507,3,Mission District,-122.39864965135217,37.73697623565572
10646,39,1,San Francisco,075,061500,07503,1,Downtown SF,-122.39348736900722,37.781956078013074
10649,290,1,San Francisco,075,060700,07503,3,Mission District,-122.39081460593708,37.77907768216214
10650,290,1,San Francisco,075,060700,07503,3,Mission District,-122.38912274211683,37.780562324551425
10654,627,1,San Francisco,075,023400,07507,3,Mission District,-122.39308527083814,37.726361613558964
10655,188,1,San Francisco,075,025800,07507,3,Mission District,-122.4013817011472,37.72092401025009
10658,188,1,San Francisco,075,025800,07507,3,Mission District,-122.39971571439766,37.71748176849661
10659,626,1,San Francisco,075,023300,07507,3,Mission District,-122.3988754478164,37.72552427619855
10660,629,1,San Francisco,075,023200,07507,3,Mission District,-122.3834961195561,37.72494470249957
10665,168,1,San Francisco,075,033100,07506,4,Sunset District,-122.48694033540504,37.73342507555015
10666,429,1,San Francisco,075,012800,07502,2,Richmond District,-122.44116199999999,37.795891
10667,438,1,San Francisco,075,013200,07502,2,Richmond District,-122.4395370446649,37.794174214893864
10668,139,1,San Francisco,075,032700,07505,4,Sunset District,-122.49504665055284,37.761838400588736
10669,142,1,San Francisco,075,032700,07505,4,Sunset District,-122.49246721537475,37.76008140722687
10670,142,1,San Francisco,075,032700,07505,4,Sunset District,-122.48925049999998,37.760222999999996
10671,140,1,San Francisco,075,032700,07505,4,Sunset District,-122.48830904708096,37.76213573771894
10675,564,1,San Francisco,075,017601,07503,1,Downtown SF,-122.41285631422477,37.778980100246976
10677,590,1,San Francisco,075,061500,07503,1,Downtown SF,-122.40414581765806,37.78626588424988
10680,39,1,San Francisco,075,061500,07503,1,Downtown SF,-122.39509445617966,37.78252356894078
10681,517,1,San Francisco,075,016100,07501,2,Richmond District,-122.43076382783619,37.778281674112975
10683,108,1,San Francisco,075,030900,07506,4,Sunset District,-122.46153874516496,37.73516108524704
10684,326,1,San Francisco,075,030700,07506,3,Mission District,-122.45312805989948,37.73618781617022
10685,272,1,San Francisco,075,030102,07505,3,Mission District,-122.45612387506834,37.754176579259315
10686,291,1,San Francisco,075,030102,07505,3,Mission District,-122.44785406522116,37.7584345036599
10693,461,1,San Francisco,075,013400,07502,2,Richmond District,-122.44190551593887,37.7910857455602
10695,461,1,San Francisco,075,013400,07502,2,Richmond District,-122.44023454090019,37.7912997884362
10696,463,1,San Francisco,075,013400,07502,2,Richmond District,-122.4376680633935,37.7911726806835
10697,471,1,San Francisco,075,015300,07501,2,Richmond District,-122.44245394498745,37.78539741256187
10698,471,1,San Francisco,075,015300,07501,2,Richmond District,-122.44120229632223,37.78748104724785
10699,461,1,San Francisco,075,013400,07502,2,Richmond District,-122.4400576775958,37.79042042750699
10700,439,1,San Francisco,075,013200,07502,2,Richmond District,-122.43583975673471,37.794641548257225
10701,439,1,San Francisco,075,013200,07502,2,Richmond District,-122.43628942188671,37.79270024196258
10702,81,1,San Francisco,075,061500,07503,1,Downtown SF,-122.39114211700849,37.791255236802385
10703,38,1,San Francisco,075,061500,07503,1,Downtown SF,-122.39129558880717,37.785353393445796
10704,81,1,San Francisco,075,061500,07503,1,Downtown SF,-122.38967353533347,37.78987089653122
10705,254,1,San Francisco,075,045200,07501,2,Richmond District,-122.46782323747045,37.777992356205694
10706,223,1,San Francisco,075,040200,07501,2,Richmond District,-122.46596170133762,37.781942841963335
10707,316,1,San Francisco,075,026001,07507,3,Mission District,-122.43341920989133,37.72296577730645
10708,316,1,San Francisco,075,026001,07507,3,Mission District,-122.43181931848794,37.72220174368723
10711,193,1,San Francisco,075,026004,07507,3,Mission District,-122.43877974604402,37.71735978457789
10713,194,1,San Francisco,075,026301,07507,3,Mission District,-122.44396864476431,37.71244493451865
10714,235,1,San Francisco,075,026301,07507,3,Mission District,-122.44305430873246,37.71134377686062
10716,193,1,San Francisco,075,026004,07507,3,Mission District,-122.4371076946284,37.716656392335594
10717,196,1,San Francisco,075,026004,07507,3,Mission District,-122.43417059964784,37.71909380997959
10718,315,1,San Francisco,075,026003,07507,3,Mission District,-122.43139763605407,37.719885787864264
10720,315,1,San Francisco,075,026003,07507,3,Mission District,-122.43176680224124,37.71794637586593
10721,233,1,San Francisco,075,026302,07507,3,Mission District,-122.43451880519464,37.711674055073686
10722,234,1,San Francisco,075,026302,07507,3,Mission District,-122.43243239682526,37.710857844180666
10724,387,1,San Francisco,075,010900,07502,1,Downtown SF,-122.41996526892967,37.79956229777965
10725,455,1,San Francisco,075,031201,07506,3,Mission District,-122.46029513224055,37.72421823552887
10726,154,1,San Francisco,075,025403,07504,3,Mission District,-122.41767505407108,37.7337165528394
10727,191,1,San Francisco,075,025900,07507,3,Mission District,-122.41123703496206,37.72096826485191
10728,191,1,San Francisco,075,025900,07507,3,Mission District,-122.40779400055253,37.72322851450619
10731,648,1,San Francisco,075,016700,07504,2,Richmond District,-122.44138767913061,37.768564586312834
10734,573,1,San Francisco,075,061400,07503,3,Mission District,-122.39968221510986,37.75250311871987
10735,605,1,San Francisco,075,060700,07503,3,Mission District,-122.40250030868329,37.76926697557906
10736,167,1,San Francisco,075,033000,07506,4,Sunset District,-122.48453217384694,37.73478571104782
10743,157,1,San Francisco,075,025500,07506,3,Mission District,-122.4312700355142,37.73276280113058
10744,158,1,San Francisco,075,025500,07506,3,Mission District,-122.43169024388504,37.72991860143662
10745,129,1,San Francisco,075,031100,07506,3,Mission District,-122.43417522501225,37.73302401334715
10750,109,1,San Francisco,075,030900,07506,4,Sunset District,-122.46568809753374,37.72768052365973
10751,459,1,San Francisco,075,031301,07506,4,Sunset District,-122.47031500531128,37.72064486825911
10753,105,1,San Francisco,075,030900,07506,4,Sunset District,-122.46360600240195,37.72317265592579
10754,459,1,San Francisco,075,031301,07506,4,Sunset District,-122.46671756019713,37.720671728506645
10756,230,1,San Francisco,075,026402,07507,3,Mission District,-122.40614425749722,37.7178848175741
